aligner,dataset,testcase,Q_score,time_elapsed_ms
MAli-v1.31,BALIS-2,BB11001,0.272,101
MAli-v1.31,BALIS-2,BB11002,0.0,141
MAli-v1.31,BALIS-2,BB11003,0.0148,264
MAli-v1.31,BALIS-2,BB11006,0.0179,188
MAli-v1.31,BALIS-2,BB11007,0.0112,248
MAli-v1.31,BALIS-2,BB11010,0.00855,267
MAli-v1.31,BALIS-2,BB11012,0.0232,221
MAli-v1.31,BALIS-2,BB11013,0.0,103
MAli-v1.31,BALIS-2,BB11017,0.0331,171
MAli-v1.31,BALIS-2,BB11020,0.02,164
MAli-v1.31,BALIS-2,BB11023,0.0029,229
MAli-v1.31,BALIS-2,BB11024,0.0566,240
MAli-v1.31,BALIS-2,BB11026,0.0,428
MAli-v1.31,BALIS-2,BB11028,0.0144,158
MAli-v1.31,BALIS-2,BB11030,0.00717,229
MAli-v1.31,BALIS-2,BB11032,0.00188,227
MAli-v1.31,BALIS-2,BB11034,0.0,408
MAli-v1.31,BALIS-2,BB11035,0.0703,116
MAli-v1.31,BALIS-2,BB11036,0.0151,249
MAli-v1.31,BALIS-2,BB12001,0.0,243
MAli-v1.31,BALIS-2,BB12003,0.622,96
MAli-v1.31,BALIS-2,BB12006,0.0311,164
MAli-v1.31,BALIS-2,BB12008,0.106,223
MAli-v1.31,BALIS-2,BB12015,0.0,142
MAli-v1.31,BALIS-2,BB12017,0.0466,284
MAli-v1.31,BALIS-2,BB12020,0.0676,119
MAli-v1.31,BALIS-2,BB12022,0.333,123
MAli-v1.31,BALIS-2,BB12025,0.0,150
MAli-v1.31,BALIS-2,BB12032,0.0815,97
MAli-v1.31,BALIS-2,BB12033,0.0476,248
MAli-v1.31,BALIS-2,BB12035,0.0282,178
MAli-v1.31,BALIS-2,BB12036,0.0558,159
MAli-v1.31,BALIS-2,BB12038,0.113,169
MAli-v1.31,BALIS-2,BB12041,0.111,114
MAli-v1.31,BALIS-2,BB12043,0.0449,172
MAli-v1.31,BALIS-2,BB20002,0.043,136
MAli-v1.31,BALIS-2,BB20005,0.00795,260
MAli-v1.31,BALIS-2,BB20010,0.12,343
MAli-v1.31,BALIS-2,BB20016,0.0,200
MAli-v1.31,BALIS-2,BB20018,0.0,202
MAli-v1.31,BALIS-2,BB20019,0.0,381
MAli-v1.31,BALIS-2,BB20020,0.0357,174
MAli-v1.31,BALIS-2,BB20025,0.0,239
MAli-v1.31,BALIS-2,BB20026,0.0,398
MAli-v1.31,BALIS-2,BB20028,0.0,268
MAli-v1.31,BALIS-2,BB20029,0.0,105
MAli-v1.31,BALIS-2,BB20030,0.0365,108
MAli-v1.31,BALIS-2,BB20031,0.0,220
MAli-v1.31,BALIS-2,BB20032,0.0667,108
MAli-v1.31,BALIS-2,BB20033,0.025,111
MAli-v1.31,BALIS-2,BB20034,0.0132,219
MAli-v1.31,BALIS-2,BB20035,0.0,213
MAli-v1.31,BALIS-2,BB20036,0.0,152
MAli-v1.31,BALIS-2,BB20037,0.00536,409
MAli-v1.31,BALIS-2,BB20038,0.124,125
MAli-v1.31,BALIS-2,BB20039,0.0,252
MAli-v1.31,BALIS-2,BB20040,0.0509,277
MAli-v1.31,BALIS-2,BB30002,0.0433,247
MAli-v1.31,BALIS-2,BB30003,0.00675,251
MAli-v1.31,BALIS-2,BB30005,0.0,265
MAli-v1.31,BALIS-2,BB30009,0.0,104
MAli-v1.31,BALIS-2,BB30010,0.0,326
MAli-v1.31,BALIS-2,BB30012,0.0,248
MAli-v1.31,BALIS-2,BB30013,0.0,378
MAli-v1.31,BALIS-2,BB30020,0.0357,192
MAli-v1.31,BALIS-2,BB30024,0.00571,220
MAli-v1.31,BALIS-2,BB30030,0.00373,233
MAli-v1.31,BALIS-2,BB40002,0.0276,142
MAli-v1.31,BALIS-2,BB40006,0.0,230
MAli-v1.31,BALIS-2,BB40011,0.0393,167
MAli-v1.31,BALIS-2,BB40012,0.0,202
MAli-v1.31,BALIS-2,BB40013,0.01,197
MAli-v1.31,BALIS-2,BB40014,0.213,189
MAli-v1.31,BALIS-2,BB40017,0.0,169
MAli-v1.31,BALIS-2,BB40023,0.0,281
MAli-v1.31,BALIS-2,BB40030,0.0,208
MAli-v1.31,BALIS-2,BB40034,0.0,414
MAli-v1.31,BALIS-2,BB40035,0.0,183
MAli-v1.31,BALIS-2,BB40040,0.103,170
MAli-v1.31,BALIS-2,BB40042,0.00789,192
MAli-v1.31,BALIS-2,BB40043,0.0112,218
MAli-v1.31,BALIS-2,BB40044,0.0667,153
MAli-v1.31,BALIS-2,BB40045,0.113,112
MAli-v1.31,BALIS-2,BB50002,0.0,415
MAli-v1.31,BALIS-2,BB50003,0.0,312
MAli-v1.31,BALIS-2,BB50006,0.0,420
MAli-v1.31,BALIS-2,BB50009,0.0,265
MAli-v1.31,BALIS-2,BB50010,0.0,242
MAli-v1.31,BALIS-2,BB50013,0.0,174
MAli-v1.31,BALIS-2,BB50015,0.00493,331
