aligner,dataset,testcase,Q_score,time_elapsed_ms
MAli-v1.3,BALIS-2,BB11001,0.0614,72
MAli-v1.3,BALIS-2,BB11002,0.0,77
MAli-v1.3,BALIS-2,BB11003,0.0,86
MAli-v1.3,BALIS-2,BB11006,0.00744,82
MAli-v1.3,BALIS-2,BB11007,0.00548,80
MAli-v1.3,BALIS-2,BB11010,0.0,89
MAli-v1.3,BALIS-2,BB11012,0.0,83
MAli-v1.3,BALIS-2,BB11013,0.0,68
MAli-v1.3,BALIS-2,BB11017,0.0232,79
MAli-v1.3,BALIS-2,BB11020,0.0193,72
MAli-v1.3,BALIS-2,BB11023,0.0151,78
MAli-v1.3,BALIS-2,BB11024,0.0,77
MAli-v1.3,BALIS-2,BB11026,0.0,102
MAli-v1.3,BALIS-2,BB11028,0.0,74
MAli-v1.3,BALIS-2,BB11030,0.00828,82
MAli-v1.3,BALIS-2,BB11032,0.00517,80
MAli-v1.3,BALIS-2,BB11034,0.0,92
MAli-v1.3,BALIS-2,BB11035,0.0676,68
MAli-v1.3,BALIS-2,BB11036,0.0159,82
MAli-v1.3,BALIS-2,BB12001,0.0,98
MAli-v1.3,BALIS-2,BB12003,0.0,90
MAli-v1.3,BALIS-2,BB12006,0.0,73
MAli-v1.3,BALIS-2,BB12008,0.0117,83
MAli-v1.3,BALIS-2,BB12015,0.0,73
MAli-v1.3,BALIS-2,BB12017,0.0,85
MAli-v1.3,BALIS-2,BB12020,0.0,70
MAli-v1.3,BALIS-2,BB12022,0.0,72
MAli-v1.3,BALIS-2,BB12025,0.0,80
MAli-v1.3,BALIS-2,BB12032,0.0815,71
MAli-v1.3,BALIS-2,BB12033,0.0,86
MAli-v1.3,BALIS-2,BB12035,0.0288,73
MAli-v1.3,BALIS-2,BB12036,0.0,74
MAli-v1.3,BALIS-2,BB12038,0.0196,78
MAli-v1.3,BALIS-2,BB12041,0.0457,68
MAli-v1.3,BALIS-2,BB12043,0.0219,77
MAli-v1.3,BALIS-2,BB20002,0.0,73
MAli-v1.3,BALIS-2,BB20005,0.00585,84
MAli-v1.3,BALIS-2,BB20010,0.0,111
MAli-v1.3,BALIS-2,BB20016,0.0,75
MAli-v1.3,BALIS-2,BB20018,0.0088,76
MAli-v1.3,BALIS-2,BB20019,0.0,84
MAli-v1.3,BALIS-2,BB20020,0.0,72
MAli-v1.3,BALIS-2,BB20025,0.0,90
MAli-v1.3,BALIS-2,BB20026,0.0,84
MAli-v1.3,BALIS-2,BB20028,0.00579,87
MAli-v1.3,BALIS-2,BB20029,0.0,70
MAli-v1.3,BALIS-2,BB20030,0.0,68
MAli-v1.3,BALIS-2,BB20031,0.0,72
MAli-v1.3,BALIS-2,BB20032,0.0545,80
MAli-v1.3,BALIS-2,BB20033,0.0,70
MAli-v1.3,BALIS-2,BB20034,0.0132,80
MAli-v1.3,BALIS-2,BB20035,0.00381,77
MAli-v1.3,BALIS-2,BB20036,0.0,79
MAli-v1.3,BALIS-2,BB20037,0.00238,99
MAli-v1.3,BALIS-2,BB20038,0.0,76
MAli-v1.3,BALIS-2,BB20039,0.0,82
MAli-v1.3,BALIS-2,BB20040,0.0,81
MAli-v1.3,BALIS-2,BB30002,0.0,78
MAli-v1.3,BALIS-2,BB30003,0.0,80
MAli-v1.3,BALIS-2,BB30005,0.0201,86
MAli-v1.3,BALIS-2,BB30009,0.0,68
MAli-v1.3,BALIS-2,BB30010,0.0,91
MAli-v1.3,BALIS-2,BB30012,0.0,77
MAli-v1.3,BALIS-2,BB30013,0.0,87
MAli-v1.3,BALIS-2,BB30020,0.0,78
MAli-v1.3,BALIS-2,BB30024,0.00571,75
MAli-v1.3,BALIS-2,BB30030,0.0,74
MAli-v1.3,BALIS-2,BB40002,0.0,68
MAli-v1.3,BALIS-2,BB40006,0.0,79
MAli-v1.3,BALIS-2,BB40011,0.0299,74
MAli-v1.3,BALIS-2,BB40012,0.0,80
MAli-v1.3,BALIS-2,BB40013,0.0,74
MAli-v1.3,BALIS-2,BB40014,0.0781,73
MAli-v1.3,BALIS-2,BB40017,0.0,71
MAli-v1.3,BALIS-2,BB40023,0.00447,79
MAli-v1.3,BALIS-2,BB40030,0.00407,74
MAli-v1.3,BALIS-2,BB40034,0.0,86
MAli-v1.3,BALIS-2,BB40035,0.0,73
MAli-v1.3,BALIS-2,BB40040,0.00916,69
MAli-v1.3,BALIS-2,BB40042,0.000956,74
MAli-v1.3,BALIS-2,BB40043,0.0112,81
MAli-v1.3,BALIS-2,BB40044,0.0,70
MAli-v1.3,BALIS-2,BB40045,0.0368,70
MAli-v1.3,BALIS-2,BB50002,0.00244,92
MAli-v1.3,BALIS-2,BB50003,0.0,84
MAli-v1.3,BALIS-2,BB50006,0.0,99
MAli-v1.3,BALIS-2,BB50009,0.0,86
MAli-v1.3,BALIS-2,BB50010,0.0,89
MAli-v1.3,BALIS-2,BB50013,0.0,79
MAli-v1.3,BALIS-2,BB50015,0.0,85
